Date,US_GC_OIS_1D,US_GC_OIS_1W,US_GC_OIS_1M,US_GC_OIS_3M,US_GC_OIS_6M,US_GC_OIS_1Y,US_OIS_PR,US_OIS_Slope,US_RepoSlope,US_SC_GC,US_CP_OIS_AA_NonFin,US_CP_OIS_A2_NonFin,US_CP_OIS_AA_AssetBacked,EA_GC_OIS_1D,EA_GC_OIS_1W,EA_GC_OIS_1M,EA_GC_OIS_3M,EA_GC_OIS_6M,EA_GC_OIS_1Y,EA_OIS_PR,EA_OIS_Slope,EA_RepoSlope,GB_GC_OIS_1D,GB_GC_OIS_1W,GB_GC_OIS_1M,GB_GC_OIS_3M,GB_GC_OIS_6M,GB_GC_OIS_1Y,GB_OIS_PR,GB_OIS_Slope,GB_RepoSlope,GB_SC_GC,JP_GC_OIS_1D,JP_GC_OIS_1W,JP_GC_OIS_1M,JP_GC_OIS_3M,JP_GC_OIS_6M,JP_GC_OIS_1Y,JP_OIS_PR,JP_OIS_Slope,JP_RepoSlope
08-Oct-2018,-4.80719999999999,-0.163800000000025,-4.53760000000001,-10.1787,-15.5532,-16.9189,9.60719999999999,16.6715,-5.3715,-0.500000000000034,-11.5376,14.4624,-9.53759999999999,-8.5166,-7.1132,-9.0234,-25.3903,-24.4724,-30.0586,-41.4834,7.8737,-16.8737,-44.252,-47.8198,-50.2628,-63.2404,-67.7864,-80.9534,-3.748,7.9884,-18.9884,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Oct-2018,-2.05489999999999,-3.15760000000003,-7.07790000000004,-11.1938,-17.1013,-18.2392,7.55489999999996,19.8389,-9.13889999999999,1.6,-12.6779,13.3221,-7.67790000000002,-6.4974,-6.7206,-10.8217,-25.3527,-24.4532,-29.9885,-43.5026,9.8553,-18.8553,-44.252,-47.8833,-50.1752,-63.4694,-68.2854,-81.8028,-3.748,8.2174,-19.2174,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Oct-2018,-10.1271,-2.49210000000004,-7.09530000000003,-12.0765,-17.8386,-18.9649,17.9271,10.1494,-1.94939999999999,0.199999999999978,-14.2953,8.70470000000001,-6.29530000000003,-7.0022,-6.9449,-9.9285,-25.3782,-23.4629,-29.8446,-42.9978,9.376,-18.376,-44.252,-47.8581,-50.2362,-63.5268,-68.4166,-81.9202,-3.748,8.27479999999999,-19.2748,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Oct-2018,-4.8397,-3.2918,-6.48369999999998,-11.6167,-18.0863,-19.4644,12.7397,15.577,-6.77699999999999,-0.4,-12.7837,12.2163,-6.78369999999999,-4.9833,-6.1292,-9.6159,-27.0841,-25.7884,-30.4737,-45.0167,11.1008,-22.1008,-44.252,-47.7946,-50.3879,-65.7626,-68.5912,-81.7485,-3.748,8.51059999999999,-21.5106,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Oct-2018,-4.62509999999998,-2.18290000000003,-6.26949999999997,-11.5088,-17.9552,-19.1129,12.7251,15.7837,-6.88370000000003,0.199999999999978,-9.56949999999996,10.4305,-6.56949999999998,-6.4969,-6.8175,-9.38500000000001,-23.2869,-25.8292,-30.1348,-43.5031,5.79,-16.79,-44.2506,-47.8833,-50.4269,-65.5549,-68.0519,-80.559,-3.7494,8.3043,-21.3043,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Oct-2018,0.334600000000007,1.34180000000002,-4.63119999999999,-12.1644,-19.0596,-20.7733,10.6654,19.499,-12.499,-0.499999999999989,-12.3312,12.6688,-5.3312,-8.5166,-7.3375,-10.9857,-24.4427,-25.4846,-30.1311,-41.4834,4.9261,-15.9261,-44.252,-47.7443,-50.3262,-65.0725,-67.238,-79.1888,-3.748,7.8205,-20.8205,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Oct-2018,-4.13969999999999,0.933900000000021,-4.7606,-11.3636,-18.8338,-20.5018,12.7397,16.7239,-7.22389999999997,-0.4,-14.1606,13.8394,-5.1606,-7.507,-6.7767,-8.4602,-27.3581,-24.4559,-28.7874,-42.493,8.8511,-19.8511,-44.252,-47.9205,-50.5527,-64.9563,-67.5615,-79.72,-3.748,7.7043,-20.7043,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Oct-2018,2.48180000000002,2.12330000000001,-3.9739,-10.6062,-19.6386,-21.4283,5.51819999999998,23.188,-13.088,0,-9.47389999999997,11.5261,6.5261,-4.4786,-7.8327,-10.8467,-28.8922,-24.9615,-29.9944,-45.5214,9.4136,-24.4136,-45.252,-48.8833,-50.7274,-68.3505,-67.1267,-78.9633,-3.748,7.0985,-23.0985,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Oct-2018,-1.56540000000001,1.66779999999997,-2.65010000000001,-10.946,-22.0049,-23.8019,9.6654,20.2806,-9.38059999999998,-0.300000000000011,-11.2501,15.7499,-4.25010000000001,-7.0022,-8.1387,-9.4859,-28.7772,-26.3635,-31.3982,-42.9978,6.775,-21.775,-45.252,-48.9709,-50.7402,-68.3442,-69.5167,-80.8496,-3.748,7.09219999999999,-23.0922,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Oct-2018,0.459099999999957,1.33380000000001,-4.33870000000001,-11.1424,-21.9908,-23.5693,6.54090000000003,24.4015,-11.6015,0.100000000000033,-6.0387,15.9613,-3.03870000000002,-7.0017,-7.4504,-9.3705,-28.7351,-25.3503,-30.9501,-42.9983,6.7334,-21.7334,-36.191,-48.9336,-50.8296,-68.2911,-71.0059,-82.2558,-12.809,16.1001,-32.1001,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Oct-2018,-3.86539999999997,0.138300000000013,-5.81240000000003,-12.4392,-21.2518,-22.3151,9.6654,22.1738,-8.57380000000005,-1.2,-9.11240000000002,14.8876,-1.11240000000001,-7.507,-8.2253,-10.4806,-28.4319,-26.4779,-31.1568,-42.493,5.9249,-20.9249,-45.252,-48.984,-50.6786,-67.6505,-69.5963,-79.7071,-3.748,6.3985,-22.3985,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Oct-2018,-9.11429999999998,-0.423200000000001,-5.36120000000002,-12.3417,-22.2013,-23.428,12.8143,17.4274,-3.22740000000001,-0.4,-10.6612,13.3388,-3.66120000000003,-5.9927,-7.8327,-11.3268,-28.8891,-26.4586,-31.069,-44.0073,7.8964,-22.8964,-45.252,-48.9709,-50.6151,-67.324,-69.0239,-78.6085,-3.748,6.072,-22.072,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Oct-2018,-2.52850000000002,0.682599999999978,-6.44149999999999,-14.3155,-24.0941,-24.9377,7.62849999999999,24.487,-11.7869999999999,-0.800000000000001,-6.7415,7.25850000000001,-0.741499999999995,-8.5166,-8.0571,-9.4847,-31.3888,-26.4696,-30.8402,-41.4834,7.8722,-22.8722,-45.252,-48.845,-50.2745,-67.7214,-69.2536,-78.7738,-3.748,6.46939999999999,-22.4694,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25-Oct-2018,1.44510000000002,-0.56569999999998,-6.56260000000004,-13.7678,-23.3711,-24.3599,5.55489999999996,26.8129,-15.2129,-0.499999999999989,-5.56260000000002,12.4374,-3.56260000000002,-7.0022,-8.2764,-9.9765,-31.2157,-26.8658,-30.66,-42.9978,9.2135,-24.2135,-45.252,-48.7946,-50.401,-67.5841,-69.3781,-78.7713,-3.748,6.3321,-22.3321,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Oct-2018,0.759099999999968,0.0391999999999726,-6.5674,-14.2005,-22.5865,-23.3349,5.5409,26.8596,-14.9595999999999,-0.599999999999978,-11.3674,13.6326,-6.36740000000002,-6.4969,-7.7716,-8.4761,-28.1578,-25.3503,-30.2354,-43.5031,9.6609,-21.6609,-45.2506,-49.0846,-50.7158,-64.9775,-69.1516,-77.7324,-3.7494,6.7269,-19.7269,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Oct-2018,-1.62850000000003,-1.9873,-8.37650000000001,-14.5819,-23.1968,-22.9473,7.62849999999999,26.0534,-12.9534,-1.39999999999998,-12.4765,14.5235,-3.47650000000002,-6.4974,-7.6645,-11.2678,-30.3473,-26.4498,-30.3595,-43.5026,9.8499,-23.8499,-36.1921,-49.1219,-50.741,-66.8462,-69.3061,-77.8188,-12.8079,15.6541,-30.6541,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Oct-2018,-0.55489999999998,-3.2934,-8.4613,-14.5038,-23.4761,-23.159,5.55489999999996,28.6489,-13.9489,0.099999999999989,-14.4613,13.5387,-0.461299999999998,-8.5166,-8.1132,-10.9257,-26.916,-26.4724,-30.2572,-41.4834,5.3994,-18.3994,-45.252,-49.2226,-50.7973,-65.9239,-69.8086,-78.501,-3.748,6.6719,-20.6719,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31-Oct-2018,13.3711,0.0828999999999969,-8.34289999999998,-14.8138,-23.4082,-22.993,-3.77110000000003,39.2849,-28.1849,1.40000000000002,-11.6429,14.3571,-0.64289999999998,-7.0022,-7.7205,-9.9744,-28.9087,-27.9737,-30.9613,-42.9978,7.9065,-21.9065,-45.252,-49.2981,-50.8232,-67.687,-71.0515,-81.2184,-3.748,7.43499999999999,-22.435,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Nov-2018,3.0084,-2.0661,-8.98349999999999,-15.2276,-24.1381,-22.7589,6.59159999999996,29.636,-18.236,9.80000000000003,-4.28350000000002,12.7165,-5.2835,-6.4974,-7.6339,-9.4263,-28.7251,-25.8564,-29.555,-43.5026,8.2277,-22.2277,-45.252,-49.9154,-50.8288,-68.1826,-72.3385,-83.3164,-3.748,7.9306,-22.9306,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
02-Nov-2018,10.4591,5.63380000000002,-3.61210000000001,-15.9003,-24.6404,-24.5165,6.54090000000003,32.2594,-26.3593999999999,-3.6,-11.3121,14.6879,-0.312100000000015,-6.4969,-7.634,-7.9858,-27.2348,-25.3411,-29.5781,-43.5031,6.7379,-20.7379,-45.2506,-49.1602,-50.8547,-68.8273,-73.6481,-85.1835,-3.7494,8.5767,-23.5767,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Nov-2018,5.54510000000001,5.09539999999999,-4.30359999999999,-16.6572,-24.1553,-23.7156,5.55489999999996,32.9023,-22.2023,-1.39999999999998,-9.8036,16.1964,1.19639999999999,-5.488,-9.4033,-8.4746,-30.3634,-26.4581,-30.1451,-44.512,10.8754,-24.8754,-45.252,-49.6002,-50.9561,-68.7669,-73.6194,-84.626,-3.748,8.51489999999999,-23.5149,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Nov-2018,3.04510000000002,3.33869999999998,-6.08409999999999,-16.2018,-23.537,-22.7333,5.55489999999996,33.0469,-19.2469,-2.49999999999999,-14.9841,16.0159,-2.98410000000002,-6.4974,-7.8888,-9.4404,-26.9049,-27.9627,-30.8388,-43.5026,6.40750000000001,-20.4075,-45.252,-49.6254,-50.931,-69.1517,-74.3801,-85.8583,-3.748,8.8997,-23.8997,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Nov-2018,-2.35489999999996,3.26399999999998,-5.8462,-17.2585,-23.4209,-22.6015,5.55489999999996,34.9036,-14.9036000000001,-0.700000000000012,-8.74620000000004,16.2538,-3.74620000000001,-7.0022,-7.7206,-10.8161,-25.8817,-27.455,-31.164,-42.9978,6.87950000000001,-18.8795,-45.252,-49.4995,-50.931,-68.0716,-74.3627,-86.6341,-3.748,9.81959999999999,-22.8196,5474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08-Nov-2018,-2.72109999999999,2.20820000000002,-5.47570000000004,-16.6745,-23.5359,-23.0562,10.2211,30.5534,-13.9534,0.600000000000023,-8.67570000000004,17.3243,-2.67570000000004,-6.4974,-7.5881,-9.2036,-28.0999,-27.7871,-30.9549,-43.5026,9.6025,-21.6025,-39.2111,-49.8268,-50.9416,-68.9471,-75.7708,-88.8121,-9.7889,16.736,-29.736,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
09-Nov-2018,8.61900000000002,5.07929999999996,-5.08859999999998,-15.8001,-22.7045,-22.5718,-0.719000000000003,41.6191,-24.4191,-0.500000000000034,-5.78859999999999,18.2114,-3.78859999999999,-7.0017,-7.6798,-9.8868,-24.7924,-27.3339,-31.0758,-42.9983,5.7907,-17.7907,-38.7067,-49.0846,-50.9423,-69.5919,-75.9425,-87.9377,-10.2933,17.8852,-30.8852,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Nov-2018,8.61900000000002,5.07929999999996,-5.08859999999998,-15.8001,-22.7045,-22.5718,-0.719000000000003,41.6191,-24.4191,-0.500000000000034,-5.78859999999999,18.2114,-3.78859999999999,-5.488,-7.7206,-9.3898,-25.3836,-26.9544,-30.9272,-44.512,7.8956,-19.8956,-45.252,-49.1723,-51.0185,-69.521,-75.3792,-85.6658,-3.748,11.269,-24.269,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Nov-2018,0.281800000000043,2.19499999999999,-6.54330000000001,-16.2299,-22.7849,-22.0402,4.51819999999996,35.3117,-16.5117,0.099999999999989,-15.7433,17.2567,5.25670000000003,-7.0022,-6.8232,-9.47,-28.3796,-27.4688,-31.0222,-42.9978,9.3774,-21.3774,-45.252,-49.4623,-51.1323,-70.0162,-76.2629,-87.6315,-3.748,11.7642,-24.7642,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Nov-2018,0.508400000000009,2.57100000000001,-6.95640000000002,-17.8923,-23.5576,-22.2941,6.59159999999996,34.9007,-18.4007,0.300000000000011,-7.1564,18.8436,-0.156400000000012,-7.0022,-7.8888,-9.9132,-24.8975,-27.4633,-30.936,-42.9978,6.8953,-17.8953,-45.252,-49.273,-51.1323,-69.1123,-75.8996,-86.4949,-3.748,11.8603,-23.8603,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15-Nov-2018,11.4451,6.94400000000002,-0.359100000000012,-13.7955,-20.194,-19.572,5.55489999999996,36.3406,-25.2406000000001,-2.8,-4.0591,20.9409,-1.05910000000002,-7.507,-7.3586,-11.0157,-24.2032,-26.802,-30.713,-42.493,5.6962,-16.6962,-45.252,-49.0595,-51.2315,-68.7536,-74.2154,-82.2818,-3.748,11.5016,-23.5016,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16-Nov-2018,-15.1901,-1.01420000000001,-4.22259999999999,-16.4966,-22.2285,-21.4224,28.8901,13.1065,-1.30650000000001,-0.700000000000012,-2.9226,19.0774,1.07740000000001,-4.4781,-7.0833,-9.1443,-27.0788,-26.7841,-30.688,-45.5219,11.6007,-22.6007,-45.2506,-49.3364,-51.2322,-69.5054,-74.8589,-83.75,-3.7494,12.2548,-24.2548,5374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Nov-2018,-18.807,2.56099999999999,-2.3339,-15.6798,-21.1265,-19.7599,28.907,12.9728,3.1272,-0.4,-4.13390000000002,22.8661,-1.1339,-7.507,-7.6084,-9.9421,-23.9052,-27.9694,-31.5353,-42.493,6.3982,-16.3982,-45.252,-49.5751,-51.6226,-69.3355,-74.6255,-83.052,-3.748,13.0835,-24.0835,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Nov-2018,1.76349999999998,3.92459999999999,-1.72400000000001,-17.0306,-21.6334,-20.1544,5.03649999999998,37.9941,-18.7941,-1.99999999999996,-4.72399999999999,22.276,-1.72400000000001,-6.4974,-8.001,-10.896,-23.4104,-29.9694,-30.9348,-43.5026,6.913,-16.913,-45.252,-49.5378,-51.7841,-69.7679,-77.3027,-83.924,-3.748,13.5159,-24.5159,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Nov-2018,4.83389999999999,7.56420000000002,0.723699999999994,-17.8046,-22.2729,-20.4722,0.366099999999969,44.6385,-22.6385,-1.19999999999996,-10.8763,29.1237,1.12369999999999,-5.9927,-7.6645,-9.852,-23.8765,-27.9529,-30.8518,-44.0073,7.8838,-17.8838,-45.252,-49.5751,-51.9153,-69.9046,-75.745,-84.7935,-3.748,13.6526,-24.6526,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22-Nov-2018,4.83389999999999,7.56420000000002,0.723699999999994,-17.8046,-22.2729,-20.4722,0.366099999999969,44.6385,-22.6385,-1.19999999999996,-10.8763,29.1237,1.12369999999999,-7.0022,-8.6895,-9.3561,-26.1525,-25.338,-29.201,-42.9978,9.1503,-19.1503,-45.252,-49.2226,-52.3166,-70.4944,-76.0077,-85.4741,-3.748,14.2424,-25.2424,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23-Nov-2018,7.71249999999997,7.59319999999999,1.0678,-18.5569,-22.8109,-21.1841,-1.71250000000001,48.4694,-26.2693999999999,0.300000000000011,-11.7322,28.2678,-1.73220000000001,-7.0017,-7.9093,-9.8571,-23.7508,-27.8237,-30.5905,-42.9983,6.7491,-16.7491,-45.2506,-49.4744,-52.5115,-70.3736,-75.3312,-84.5806,-3.7494,14.123,-25.123,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26-Nov-2018,1.04510000000002,3.2124,-1.33550000000002,-20.6956,-24.145,-21.8099,5.55489999999996,44.5407,-21.7407,-0.499999999999989,-9.83550000000002,24.1645,-1.83550000000001,-8.0118,-9.0107,-10.3682,-26.3634,-25.4581,-29.2258,-41.9882,8.3516,-18.3516,-45.252,-49.3364,-53.0732,-71.4546,-76.6362,-85.9101,-3.748,15.2026,-26.2026,5274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27-Nov-2018,0.545100000000032,1.82729999999998,-0.0286000000000008,-19.2564,-22.2004,-19.9283,5.55489999999996,44.3015,-19.8015000000001,0.499999999999989,-11.5286,46.4714,-1.52860000000001,-4.4974,-6.2911,-7.975,-26.3884,-24.4719,-28.1206,-43.5026,9.891,-21.891,-42.252,-46.3112,-50.9319,-70.9817,-74.8199,-84.8994,-3.748,14.7297,-28.7297,5671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28-Nov-2018,1.54510000000001,5.26900000000001,0.767799999999985,-18.1981,-21.4765,-19.5842,5.55489999999996,44.1432,-19.7432,-0.300000000000011,-11.2322,29.7678,-4.2322,-3.9927,-4.2158,-4.8367,-20.8748,-25.4477,-29.0607,-44.0073,6.8821,-16.8821,-42.252,-46.3364,-47.9577,-68.7853,-75.647,-84.8563,-3.748,14.5333,-26.5333,5671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29-Nov-2018,6.94510000000004,2.88889999999999,0.857699999999983,-20.8411,-22.8948,-19.9023,5.55489999999996,46.9862,-27.7862,-1.80000000000002,-8.04230000000001,33.9577,-4.04230000000001,-5.0022,-6.6533,-5.1063,-20.3854,-28.8619,-30.7589,-42.9978,5.3832,-15.3832,-37.2177,-46.0716,-47.8313,-69.4037,-76.1659,-85.587,-8.7823,20.186,-32.186,5671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30-Nov-2018,1.12570000000001,5.00660000000002,0.760899999999998,-22.2347,-24.3406,-21.5037,14.8743,38.3604,-23.3604,-0.299999999999967,-15.4391,26.5609,-1.43909999999998,-5.5065,-5.0928,-5.8134,-22.7343,-25.3597,-28.7763,-42.4935,7.2278,-17.2278,-42.2506,-46.0091,-48.2433,-69.2994,-76.0708,-86.1917,-3.7494,15.0488,-27.0488,5671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03-Dec-2018,5.14510000000001,3.539,-1.16019999999999,-23.9706,-25.4795,-22.692,6.55489999999999,50.3157,-29.1157,1.40000000000002,-14.0602,28.9398,0.939800000000002,-5.0022,-3.8232,-8.2803,-23.3754,-25.4669,-28.6339,-42.9978,9.3732,-18.3732,-42.252,-45.9205,-48.6103,-69.1113,-76.1842,-85.0199,-3.748,15.8593,-26.8593,5671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
04-Dec-2018,32.3346,5.40240000000001,-0.558299999999967,-24.7089,-26.0355,-22.7231,8.66539999999998,46.8435,-57.0435,-28.9,-3.15829999999999,26.8417,-6.15829999999997,-5.0022,-4.5523,-6.8318,-21.4023,-27.9674,-30.1434,-42.9978,6.4001,-16.4001,-35.7079,-46.3233,-48.4099,-69.7546,-76.2396,-85.6788,-10.2921,22.0467,-34.0467,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
05-Dec-2018,35.4451,5.74330000000001,-0.52859999999999,-25.6752,-26.8507,-23.8535,5.55489999999996,50.9203,-61.1203,-28.9,-3.12860000000001,26.8714,-1.12860000000001,-3.488,-4.8327,-6.3211,-22.3913,-28.9619,-30.669,-44.512,7.9033,-18.9033,-42.252,-46.2981,-48.6954,-71.2723,-78.0445,-87.484,-3.748,16.0203,-29.0203,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06-Dec-2018,35.9635,11.7619,7.87499999999999,-20.4173,-20.4814,-16.6347,5.03649999999998,53.6808,-56.3808,-16.3,-3.925,36.075,2.075,-3.488,-3.5327,-6.41949999999999,-22.6627,-29.7722,-31.0727,-44.512,8.1747,-19.1747,-42.252,-46.0464,-47.9093,-71.4085,-77.9021,-87.3293,-3.748,16.1565,-29.1565,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07-Dec-2018,11.5591,11.6173,6.28820000000001,-21.2826,-20.7211,-16.9796,6.54090000000003,52.7417,-32.8417,-5.50000000000002,-15.0118,37.9882,-0.0117999999999618,-4.4969,-4.6799,-7.4729,-24.7178,-28.3163,-30.5426,-43.5031,7.2209,-20.2209,-42.2506,-46.0716,-48.7129,-74.2935,-78.1665,-86.9269,-3.7494,17.0429,-32.0429,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10-Dec-2018,5.82729999999998,14.5938,7.35749999999999,-23.1348,-21.2724,-16.324,0.372700000000004,59.2621,-28.9621,1.50000000000001,-7.74249999999999,41.2575,8.25749999999998,-2.9833,-5.618,-5.3797,-25.3804,-29.9632,-31.2339,-45.0167,9.3971,-22.3971,-37.2177,-46.4371,-49.5167,-74.5378,-76.9755,-84.4813,-8.7823,22.3201,-37.3201,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11-Dec-2018,2.5547,6.66530000000001,5.37679999999998,-23.2177,-21.1792,-16.0958,3.44530000000001,58.1724,-25.7724,2.09999999999999,-5.72319999999999,44.2768,4.27679999999997,-4.4974,-4.4962,-4.9156,-27.3644,-28.9646,-30.8359,-43.5026,9.867,-22.867,-42.252,-45.5429,-48.5018,-74.1392,-76.5718,-84.2447,-3.748,16.8872,-31.8872,5771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12-Dec-2018,5.82729999999998,8.26739999999999,5.02389999999999,-23.2119,-20.3083,-15.4132,1.37270000000003,60.9392,-29.0392,0.199999999999978,-3.8761,43.1239,6.1239,-6.507,-5.8327,-5.4794,-28.9243,-27.9798,-30.2799,-42.493,6.4173,-22.4173,-43.252,-46.6436,-49.5448,-78.893,-77.6422,-86.8756,-3.748,17.641,-35.641,5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13-Dec-2018,3.55469999999998,16.2688,6.31050000000002,-20.2609,-15.9615,-10.1103,3.44530000000001,61.1156,-23.8156,0.200000000000022,-7.38949999999998,35.6105,-10.3895,-6.507,-5.9093,-6.203,-27.7793,-26.3489,-29.3924,-42.493,5.2723,-21.2723,-43.252,-46.929,-48.174,-78.6999,-78.5003,-88.4252,-3.748,17.4479,-35.4479,5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14-Dec-2018,4.8956,20.1757,3.4516,-23.0238,-18.0532,-10.9692,5.50440000000001,59.7194,-27.9194,-0.700000000000012,-9.24840000000002,33.7516,-1.24840000000002,-5.4969,-5.69,-6.5638,-31.1329,-27.323,-29.8518,-43.5031,9.636,-25.636,-43.2506,-48.0985,-51.3038,-79.177,-77.6844,-86.9374,-3.7494,17.9264,-35.9264,5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17-Dec-2018,14.7635,18.6411,-3.41309999999999,-25.9377,-18.7109,-10.791,5.03649999999998,61.0012,-40.7012,-0.200000000000022,-14.7131,33.2869,-9.71310000000001,-3.4786,-7.1114,-5.3941,-27.4077,-27.9633,-29.942,-45.5214,7.9291,-23.9291,-43.252,-53.914,-56.6234,-80.6393,-78.569,-87.8143,-3.748,19.3873,-37.3873,5772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18-Dec-2018,12.1715,28.082,16.1498,-14.5757,-7.62549999999997,-0.247700000000028,7.62849999999999,57.2472,-26.7472,-3.6,-3.95020000000001,42.0498,0.0497999999999887,-6.507,-6.4497,-8.2877,-28.4133,-28.9729,-34.415,-42.493,5.9063,-21.9063,-43.252,-49.8905,-53.3882,-80.2727,-78.4485,-87.5389,-3.748,19.0207,-37.0207,5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19-Dec-2018,3.2715,27.4449,16.6672,-13.6987,-7.86570000000002,-1.98869999999998,7.62849999999999,57.1702,-16.9702,1.69999999999999,-3.43279999999999,42.5672,1.56719999999999,-6.0022,-7.235,-6.8568,-28.4133,-29.9742,-34.1943,-42.9978,6.4111,-22.4111,-47.7849,-46.7567,-46.1925,-80.5573,-88.5181,-105.494,0.784899999999999,14.7724,-32.7724,5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20-Dec-2018,-2.90499999999998,5.14230000000002,-0.957000000000008,-27.7902,-19.9804,-13.9656,11.505,35.6852,-24.8852,-0.800000000000001,-6.257,46.743,-0.256999999999996,-5.4974,-5.2669,-5.1064,-31.0949,-26.3108,-33.997,-43.5026,9.5975,-25.5975,-43.252,-46.5308,-46.1681,-81.1493,-78.3758,-85.8154,-3.748,19.8973,-37.8973,5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21-Dec-2018,7.97490000000001,5.66899999999997,-0.373100000000015,-27.2568,-19.9989,-14.4816,-0.974899999999979,47.0317,-35.2317,-2.50000000000004,-6.67309999999999,51.3269,-1.67310000000001,-5.4969,-5.3022,-6.308,-30.8899,-27.6656,-33.4342,-43.5031,9.393,-25.393,-47.7834,-46.845,-46.1819,-81.2448,-79.2981,-87.908,0.783400000000001,15.4614,-33.4614,5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24-Dec-2018,26.0521,8.59639999999997,0.160699999999991,-27.5518,-18.9763,-13.3011,-14.4521,59.9039,-53.6039,0.099999999999989,-6.13929999999998,38.8607,0.860700000000003,-5.4969,-7.2402,-5.6691,-31.1329,-26.3326,-32.1129,-43.5031,9.636,-25.636,-48.2871,-46.8198,-46.2946,-80.5456,-77.6906,-86.3577,1.2871,14.2585,-32.2585,5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
